,userid,friendid
6163,246,1963
6164,246,87
6165,246,1139
6166,246,158
6167,246,675
6168,246,46
6169,246,1508
6170,246,60
6171,246,677
6172,246,811
6173,246,2409
6174,246,1976
6175,246,72
6176,246,335
6177,246,2691
6178,246,168
6179,246,51
6180,246,29
6181,246,884
6182,246,2764
6183,246,2533
6184,246,780
6185,246,621
6186,246,1496
6187,246,8
6188,246,115
6189,246,279
6190,246,28
6191,246,0
6192,246,942
6193,246,300
6194,246,77
6195,247,2275
6196,247,2055
6197,247,186
6198,247,2669
6199,247,898
6200,247,2199
6201,249,1069
6202,249,266
6203,250,687
6204,250,255
6205,250,1028
6206,250,34
6207,250,11
6208,250,28
6209,250,0
6210,250,14
6211,250,9
6212,251,938
6213,251,28
6214,251,0
6215,251,178
6216,251,1981
6217,251,196
6218,251,807
6219,251,851
6220,251,2696
6221,252,819
6222,252,1315
6223,252,1343
6224,252,313
6225,252,914
6226,253,2621
6227,253,99
6228,253,617
6229,253,827
6230,253,528
6231,253,323
6232,253,2615
6233,253,87
6234,253,1969
6235,253,2510
6236,253,173
6237,253,351
6238,253,2781
6239,253,1549
6240,253,227
6241,253,281
6242,253,256
6243,253,43
6244,253,1454
6245,253,615
6246,253,66
6247,253,1570
6248,253,1774
6249,253,1589
6250,253,2380
6251,253,728
6252,253,578
6253,253,2331
6254,253,2693
6255,253,2119
6256,253,1239
6257,253,2046
6258,253,2805
6259,253,2764
6260,253,2333
6261,253,5
6262,253,2075
6263,253,413
6264,253,477
6265,253,848
6266,253,934
6267,253,919
6268,253,807
6269,253,124
6270,253,569
6271,253,559
6272,253,410
6273,253,390
6274,253,375
6275,253,337
6276,253,360
6277,253,300
6278,253,125
6279,253,223
6280,253,225
6281,253,114
6282,253,222
6283,253,241
6284,253,175
6285,253,857
6286,254,174
6287,254,1431
6288,254,119
6289,254,1271
6290,254,1828
6291,254,43
6292,255,250
6293,255,169
6294,255,162
6295,255,29
6296,255,269
6297,255,707
6298,255,348
6299,255,1029
6300,255,1804
6301,255,807
6302,255,8
6303,255,2334
6304,256,27
6305,256,672
6306,256,1415
6307,256,182
6308,256,2612
6309,256,146
6310,256,1434
6311,256,74
6312,256,502
6313,256,2208
6314,256,2499
6315,256,138
6316,256,1536
6317,256,253
6318,256,0
6319,256,212
6320,256,104
6321,256,621
6322,256,55
6323,256,38
6324,256,779
6325,256,214
6326,256,1999
6327,256,284
6328,256,504
6329,256,120
6330,256,1103
6331,256,1431
6332,256,166
6333,258,205
6334,258,2499
6335,258,1973
6336,258,1148
6337,258,779
6338,258,923
6339,258,2132
6340,258,5
6341,258,1036
6342,258,2638
6343,258,350
6344,258,1657
6345,258,2208
6346,259,178
6347,259,33
6348,259,57
6349,259,28
6350,260,2334
6351,260,718
6352,260,1268
6353,260,261
6354,260,34
6355,260,60
6356,260,1879
6357,260,2058
6358,260,21
6359,260,621
6360,260,55
6361,260,2281
6362,261,260
6363,261,8
6364,262,1612
6365,262,1268
6366,262,887
6367,263,1773
6368,263,285
6369,263,1051
6370,263,62
6371,263,1879
6372,263,1318
6373,263,1431
6374,263,1466
6375,263,46
6376,263,182
6377,263,1676
6378,263,149
6379,263,2615
6380,263,1878
6381,263,2334
6382,263,1497
6383,263,1510
6384,263,2441
6385,263,1296
6386,263,2146
6387,263,784
6388,263,1343
6389,263,439
6390,263,236
6391,263,1427
6392,263,660
6393,263,399
6394,263,1220
6395,263,607
6396,263,164
6397,263,38
6398,263,290
6399,263,297
6400,263,2277
6401,263,601
6402,263,174
6403,263,284
6404,264,1268
6405,264,6
6406,264,34
6407,264,655
6408,264,2757
6409,264,0
6410,264,903
6411,265,526
6412,266,1007
6413,266,2527
6414,266,1710
6415,266,1322
6416,266,678
6417,266,1478
6418,266,1916
6419,266,103
6420,266,1999
6421,266,1591
6422,266,1793
6423,266,284
6424,266,1962
6425,266,1973
6426,266,1732
6427,266,2426
6428,266,1005
6429,266,182
6430,266,46
6431,266,2320
6432,266,1834
6433,266,622
6434,266,1015
6435,266,1200
6436,266,1481
6437,266,868
6438,266,855
6439,266,1980
6440,266,341
6441,266,2146
6442,266,2794
6443,266,2385
6444,266,423
6445,266,595
6446,266,1055
6447,266,1185
6448,266,2222
6449,266,553
6450,266,124
6451,266,949
6452,266,1928
6453,266,1466
6454,266,280
6455,266,324
6456,266,433
6457,266,156
6458,266,1828
6459,266,1310
6460,266,586
6461,266,1355
6462,266,707
6463,266,2650
6464,266,1251
6465,266,499
6466,266,385
6467,266,2127
6468,266,2186
6469,266,1994
6470,266,403
6471,266,34
6472,266,174
6473,266,830
6474,266,1415
6475,266,1497
6476,266,2375
6477,266,1635
6478,266,1431
6479,266,249
6480,266,1997
6481,266,434
6482,266,286
6483,266,295
6484,266,1382
6485,266,2686
6486,266,118
6487,266,2322
6488,266,252
6489,266,1974
6490,266,236
6491,266,112
6492,266,8
6493,266,953
6494,266,1610
6495,266,1989
6496,266,934
6497,266,976
6498,266,519
6499,266,1339
6500,266,1493
6501,266,784
6502,266,642
6503,266,457
6504,266,72
6505,266,931
6506,266,371
6507,266,398
6508,266,180
6509,266,114
6510,266,257
6511,267,253
6512,267,1848
6513,267,0
6514,267,8
6515,267,141
6516,267,43
6517,267,1061
6518,267,707
6519,267,946
6520,267,2781
6521,267,173
6522,267,66
6523,267,241
6524,267,115
6525,267,1348
6526,267,46
6527,267,382
6528,267,2
6529,267,72
6530,268,122
6531,268,211
6532,268,145
6533,268,532
6534,268,426
6535,268,107
6536,268,1782
6537,268,960
6538,268,327
6539,268,41
6540,268,269
6541,268,74
6542,268,87
6543,268,520
6544,268,807
6545,268,73
6546,268,34
6547,268,6
6548,268,149
6549,268,47
6550,268,14
6551,268,23
6552,268,1515
6553,268,29
6554,268,39
6555,268,11
6556,268,352
6557,268,0
6558,268,15
6559,268,1058
6560,268,104
6561,268,336
6562,268,1860
6563,268,1874
6564,268,186
6565,268,46
6566,268,12
6567,268,304
6568,268,136
6569,268,221
6570,268,2013
6571,268,33
6572,268,146
6573,268,10
6574,268,773
6575,269,807
6576,269,1505
6577,269,178
6578,269,255
6579,269,901
6580,269,11
6581,269,6
6582,269,1073
6583,269,958
6584,269,162
6585,269,215
6586,269,17
6587,269,352
6588,269,394
6589,269,268
6590,269,743
6591,269,71
6592,269,1029
6593,269,729
6594,269,1635
6595,269,507
6596,269,2612
6597,269,0
6598,269,650
6599,269,2267
6600,269,8
6601,269,2126
6602,270,2788
6603,270,2
6604,271,17
6605,271,352
6606,271,729
6607,271,644
6608,271,2282
6609,271,1179
6610,271,852
6611,271,34
6612,271,1859
6613,271,1621
6614,271,477
6615,271,35
6616,271,58
6617,271,2612
6618,271,385
6619,271,650
6620,271,507
6621,271,1635
6622,272,1157
6623,272,2408
6624,273,1109
6625,273,280
6626,273,621
6627,273,174
6628,273,1610
6629,273,67
6630,273,115
6631,273,414
6632,273,182
6633,273,1484
6634,273,8
6635,273,1030
6636,273,380
6637,273,291
6638,273,267
6639,273,24
6640,273,536
6641,273,205
6642,273,46
6643,273,72
6644,273,375
6645,273,119
6646,273,277
6647,273,43
6648,274,2001
6649,274,1019
6650,274,149
6651,274,784
6652,274,325
6653,274,1570
6654,274,2775
6655,274,103
6656,274,10
6657,274,780
6658,274,640
6659,274,1861
6660,274,1015
6661,274,2127
6662,274,1600
6663,275,0
6664,275,518
6665,275,2198
6666,275,2177
6667,275,1268
6668,276,1055
6669,276,410
6670,276,429
6671,276,1421
6672,276,355
6673,276,754
6674,276,713
6675,276,125
6676,276,112
6677,276,127
6678,276,643
6679,276,73
6680,276,531
6681,276,533
6682,276,830
6683,277,2740
6684,277,2565
6685,277,66
6686,277,288
6687,277,1463
6688,277,1268
6689,277,1059
6690,277,354
6691,277,273
6692,278,1330
6693,278,1408
6694,278,1100
6695,278,2201
6696,278,1115
6697,278,1989
6698,278,43
6699,278,884
6700,278,2740
6701,278,2587
6702,278,936
6703,278,1268
6704,279,281
6705,279,11
6706,279,28
6707,279,327
6708,279,9
6709,280,902
6710,280,2238
6711,280,1483
6712,280,266
6713,280,1828
6714,280,121
6715,280,341
6716,280,273
6717,280,403
6718,280,1518
6719,280,174
6720,280,1055
6721,281,6
6722,281,451
6723,281,41
6724,281,1347
6725,281,279
6726,281,9
6727,281,8
6728,281,178
6729,281,211
6730,281,21
6731,281,1335
6732,281,629
6733,281,124
6734,281,146
6735,281,43
6736,281,678
6737,281,2275
6738,281,18
6739,281,253
6740,281,497
6741,281,33
6742,281,11
6743,281,2071
6744,281,2127
6745,281,1559
6746,281,34
6747,281,1879
6748,281,109
6749,281,1635
6750,281,1268
6751,281,544
6752,281,2214
6753,281,28
6754,281,0
6755,281,754
6756,281,285
6757,281,621
6758,281,46
6759,281,284
6760,281,112
6761,281,1685
6762,281,618
6763,281,1793
6764,282,1711
6765,282,44
6766,282,8
6767,282,0
6768,283,0
6769,283,1268
6770,283,172
6771,283,316
6772,283,2819
6773,283,1858
6774,283,92
6775,283,547
6776,283,2041
6777,283,1044
6778,283,1453
6779,283,2681
6780,283,2253
6781,283,821
6782,283,617
6783,283,507
6784,283,174
6785,283,468
6786,283,351
6787,283,722
6788,283,579
6789,283,341
6790,283,355
6791,283,1
6792,283,482
6793,283,240
6794,283,8
6795,283,765
6796,283,46
6797,283,819
6798,283,1055
6799,284,119
6800,284,42
6801,284,301
6802,284,996
6803,284,1125
6804,284,166
6805,284,2337
6806,284,1415
6807,284,300
6808,284,266
6809,284,488
6810,284,174
6811,284,17
6812,284,219
6813,284,2363
6814,284,504
6815,284,351
6816,284,241
6817,284,240
6818,284,191
6819,284,72
6820,284,46
6821,284,1269
6822,285,295
6823,285,241
6824,286,266
6825,286,103
6826,287,1916
6827,287,739
6828,287,309
6829,287,784
6830,287,2384
6831,287,350
6832,287,385
6833,287,149
6834,287,9
6835,288,2743
6836,288,2432
6837,288,331
6838,288,850
6839,288,699
6840,288,277
6841,289,440
6842,289,454
6843,289,309
6844,289,2621
6845,289,1367
6846,289,1504
6847,289,2384
6848,289,1854
6849,289,166
6850,289,149
6851,289,1479
6852,289,1268
6853,289,1382
6854,289,1409
6855,289,72
6856,289,1232
6857,289,138
6858,289,313
6859,289,287
6860,290,2730
6861,290,2299
6862,290,87
6863,290,730
6864,290,2360
6865,290,926
6866,290,1500
6867,290,122
6868,290,156
6869,290,11
6870,291,122
6871,291,488
6872,291,0
6873,291,293
6874,291,46
6875,291,273
6876,292,2613
6877,292,1561
6878,292,395
6879,292,2132
6880,292,672
6881,292,135
6882,292,1552
6883,292,2764
6884,292,125
6885,292,1524
6886,292,73
6887,293,2316
6888,293,2615
6889,293,1367
6890,293,284
6891,293,454
6892,293,1409
6893,293,2576
6894,293,643
6895,293,1382
6896,293,1562
6897,293,268
6898,293,507
6899,293,470
6900,293,1574
6901,293,435
6902,293,433
6903,293,520
6904,293,1542
6905,293,101
6906,293,861
6907,293,996
6908,293,1126
6909,293,434
6910,293,451
6911,293,1055
6912,293,480
6913,293,529
6914,293,2314
6915,293,398
6916,293,447
6917,293,784
6918,293,1268
6919,293,1015
6920,293,885
6921,293,93
6922,293,71
6923,293,221
6924,293,469
6925,293,445
6926,293,385
6927,293,313
6928,293,149
6929,293,51
6930,293,566
6931,293,1657
6932,293,166
6933,293,2196
6934,294,1772
6935,294,90
6936,294,229
6937,294,2819
6938,295,2164
6939,295,507
6940,295,106
6941,295,1822
6942,295,1086
6943,295,1861
6944,295,707
6945,295,1938
6946,295,2145
6947,295,285
6948,295,854
6949,295,520
6950,295,464
6951,295,1578
6952,295,266
6953,296,1268
6954,296,1405
6955,296,174
6956,296,43
6957,296,341
6958,296,299
6959,296,208
6960,296,173
6961,297,38
6962,297,263
6963,298,72
6964,298,0
6965,298,729
6966,298,46
6967,298,169
6968,298,53
6969,298,8
6970,298,743
6971,298,352
6972,298,203
6973,298,251
6974,298,17
6975,298,1516
6976,298,2334
6977,298,34
6978,298,1981
6979,298,2238
6980,298,15
6981,298,2745
6982,298,663
6983,298,1073
6984,298,11
6985,298,336
6986,298,506
6987,298,115
6988,298,10
6989,298,1103
6990,298,158
6991,298,1015
6992,298,1612
6993,298,312
6994,298,962
6995,298,186
6996,298,2696
6997,298,55
6998,298,1251
6999,298,1997
7000,298,1787
7001,298,2587
7002,298,1055
7003,298,351
7004,299,1002
7005,299,71
7006,299,2141
7007,299,1293
7008,299,1151
7009,299,323
7010,299,34
7011,299,248
7012,299,507
7013,299,2174
7014,299,1055
7015,299,1678
7016,299,2200
7017,300,504
7018,300,284
7019,300,42
7020,300,1995
7021,300,1667
7022,300,174
7023,300,1251
7024,300,488
7025,300,191
7026,300,1845
7027,300,781
7028,300,240
7029,300,672
7030,300,72
7031,300,246
7032,300,1253
7033,300,519
7034,300,173
7035,300,520
7036,300,628
7037,300,182
7038,300,175
7039,300,43
7040,300,253
7041,300,301
7042,300,2337
7043,300,2132
7044,300,2079
7045,300,1480
7046,300,30
7047,300,2246
7048,300,17
7049,300,996
7050,301,284
7051,301,1242
7052,301,122
7053,301,0
7054,301,300
7055,301,134
7056,301,504
7057,301,1722
7058,301,17
7059,301,2079
7060,301,38
7061,301,488
7062,301,182
7063,301,191
7064,301,1658
7065,301,2246
7066,301,1985
7067,301,1635
7068,301,1415
7069,301,240
7070,301,644
7071,301,586
7072,301,1542
7073,301,996
7074,301,1299
7075,301,773
7076,301,1921
7077,301,115
7078,302,746
7079,302,1589
7080,302,72
7081,303,1481
7082,303,1015
7083,303,1889
7084,303,86
7085,303,1387
7086,303,2019
7087,303,2137
7088,303,290
7089,303,103
7090,303,1251
7091,303,870
7092,303,2156
7093,303,672
7094,303,1268
7095,303,1213
7096,303,1431
7097,303,1667
7098,303,1519
7099,303,385
7100,303,507
7101,303,1678
7102,303,1552
7103,304,1214
7104,304,1449
7105,304,2547
7106,304,211
7107,304,773
7108,304,39
7109,304,327
7110,304,9
7111,304,1473
7112,304,268
7113,304,1013
7114,305,1087
7115,305,2587
7116,305,823
7117,305,2304
7118,305,1318
7119,305,1268
7120,305,1640
7121,305,621
7122,305,9
7123,306,1600
7124,306,1291
7125,306,2434
7126,306,823
7127,306,1300
7128,306,1898
7129,306,854
7130,307,0
7131,307,352
7132,307,1268
7133,307,135
7134,307,53
7135,307,346
7136,307,146
7137,307,1355
7138,307,33
7139,307,74
7140,307,37
7141,307,41
7142,307,107
7143,307,1890
7144,307,1028
7145,307,35
7146,307,28
7147,307,621
7148,307,34
7149,307,844
7150,307,24
7151,307,2802
7152,307,23
7153,307,1153
7154,307,2823
7155,307,688
7156,308,2652
7157,308,118
7158,309,149
7159,309,138
7160,309,620
7161,309,1536
7162,309,164
7163,309,47
7164,309,28
7165,309,9
7166,310,34
7167,310,2198
7168,311,1268
7169,311,34
7170,311,128
7171,311,0
7172,311,684
7173,311,612
7174,311,53
7175,311,339
7176,312,0
7177,312,1268
7178,312,244
7179,312,39
7180,312,9
7181,312,53
7182,312,47
7183,312,21
7184,312,346
7185,312,146
7186,312,23
7187,312,1388
7188,312,421
7189,312,1335
7190,312,621
7191,312,207
7192,312,34
7193,312,2713
7194,312,1515
7195,312,1473
7196,312,206
7197,312,1353
7198,312,426
7199,312,136
7200,312,383
7201,312,128
7202,312,333
7203,313,786
7204,313,780
7205,313,1299
7206,313,2219
7207,313,485
7208,313,2034
7209,313,1367
7210,313,54
7211,313,1504
7212,313,520
7213,313,289
7214,313,134
7215,313,784
7216,313,327
7217,313,451
7218,313,325
7219,313,166
7220,313,385
7221,313,149
7222,313,138
7223,313,293
7224,313,16
7225,314,2701
7226,314,2740
7227,315,2516
7228,315,2463
7229,315,1853
7230,315,246
7231,315,2547
7232,315,1139
7233,315,352
7234,315,39
7235,315,6
7236,315,1250
7237,315,9
7238,315,2657
7239,315,2436
7240,315,87
7241,315,2024
7242,315,281
7243,315,1366
7244,315,0
7245,315,385
7246,315,1268
7247,315,47
7248,315,346
7249,315,621
7250,315,2238
7251,315,2214
7252,315,1335
7253,315,1150
7254,315,15
7255,315,34
7256,315,239
7257,315,1153
7258,315,971
7259,316,1335
7260,316,2587
7261,316,536
7262,316,53
7263,316,1028
7264,316,73
7265,316,1149
7266,316,1030
7267,316,136
7268,316,23
7269,316,2204
7270,316,221
7271,316,1268
7272,316,207
7273,316,346
7274,316,21
7275,316,183
7276,316,34
7277,316,96
7278,316,1525
7279,316,78
7280,316,41
7281,316,158
7282,316,162
7283,316,1087
7284,317,61
7285,317,2328
7286,317,162
7287,317,1268
7288,318,1462
7289,319,2650
7290,319,2198
7291,319,1989
7292,319,1999
7293,319,2613
7294,319,2573
7295,319,1345
7296,319,935
7297,319,119
7298,319,451
7299,319,1589
7300,319,1078
7301,319,2178
7302,320,2334
7303,320,34
7304,320,1830
7305,320,1315
7306,320,664
7307,320,508
7308,320,0
7309,320,284
7310,321,1575
7311,321,2690
7312,321,2781
7313,321,374
7314,321,887
7315,321,385
7316,321,1020
7317,321,1431
7318,321,1481
7319,321,1974
7320,321,495
7321,321,1879
7322,321,324
7323,321,2025
7324,321,1185
7325,321,1069
7326,321,1339
7327,321,986
7328,321,2245
7329,321,2177
7330,321,1591
7331,321,1519
7332,322,1756
7333,322,780
7334,322,2587
7335,322,1435
7336,322,28
7337,322,2371
7338,322,1294
7339,322,1084
7340,322,1268
7341,322,1412
7342,322,2740
7343,323,2164
7344,323,253
7345,323,329
7346,323,1035
7347,323,2453
7348,323,118
7349,323,43
7350,323,385
7351,323,1600
7352,323,640
7353,323,2232
7354,323,1144
7355,323,1308
7356,323,1163
7357,323,1515
7358,323,64
7359,323,1828
7360,323,949
7361,323,1271
7362,323,99
7363,323,143
7364,323,66
7365,323,837
7366,323,1548
7367,323,607
7368,323,219
7369,323,354
7370,323,103
7371,323,114
7372,323,120
7373,324,777
7374,324,385
7375,324,120
7376,324,1671
7377,324,569
7378,324,2282
7379,324,2177
7380,324,748
7381,324,878
7382,324,1747
7383,324,289
7384,324,2775
7385,324,1394
7386,324,934
7387,324,2393
7388,324,1678
7389,324,354
7390,324,2409
7391,324,1988
7392,324,774
7393,324,1183
7394,324,1396
7395,324,1783
7396,324,379
7397,324,1184
7398,324,1533
7399,324,1589
7400,324,823
7401,324,73
7402,324,1382
7403,324,2201
7404,324,471
7405,324,1307
7406,324,1067
7407,324,729
7408,324,84
7409,324,2401
7410,324,2
7411,324,1549
7412,324,1662
7413,324,1854
7414,324,219
7415,324,1303
7416,324,55
7417,324,2698
7418,324,1010
7419,324,653
7420,324,603
7421,324,2794
7422,324,2462
7423,324,1364
7424,324,2193
7425,324,1725
7426,324,92
7427,324,2314
7428,324,2615
7429,324,1992
7430,324,175
7431,324,43
7432,324,493
7433,324,1780
7434,324,553
7435,324,758
7436,324,235
7437,324,1266
7438,324,122
7439,324,1999
7440,324,1574
7441,324,986
7442,324,2466
7443,324,1217
7444,324,99
7445,324,1816
7446,324,2442
7447,324,266
7448,324,663
7449,324,1579
7450,324,24
7451,324,730
7452,324,2152
7453,324,2300
7454,324,156
7455,324,173
7456,324,2663
7457,324,134
7458,324,368
7459,324,203
7460,324,578
7461,324,1087
7462,324,780
7463,324,10
7464,324,1431
7465,324,967
7466,324,1252
7467,324,2052
7468,324,182
7469,324,138
7470,324,507
7471,324,1148
7472,324,452
7473,324,115
7474,324,1015
7475,324,285
7476,324,1220
7477,324,2694
7478,324,97
7479,324,8
7480,324,2709
7481,324,1480
7482,324,617
7483,324,327
7484,324,621
7485,324,528
7486,324,1514
7487,324,334
7488,324,220
7489,324,158
7490,324,208
7491,324,0
7492,324,520
7493,324,568
7494,324,966
7495,324,2186
7496,324,1425
7497,324,404
7498,324,1337
7499,324,2426
7500,324,1753
7501,324,1936
7502,324,2020
7503,324,187
7504,324,1050
7505,324,451
7506,324,1069
7507,324,1559
7508,324,669
7509,324,74
7510,324,1260
7511,324,2196
7512,324,1475
7513,324,2637
7514,324,884
7515,324,949
7516,324,211
7517,324,857
7518,324,2747
7519,324,818
7520,324,2573
7521,324,2164
7522,324,889
7523,324,2364
7524,324,879
7525,324,118
7526,324,1005
7527,324,433
7528,324,849
7529,324,1732
7530,324,809
7531,324,1996
7532,324,39
7533,324,41
7534,324,1185
7535,324,174
7536,324,746
7537,324,321
7538,324,2551
7539,325,1172
7540,325,451
7541,325,134
7542,325,274
7543,325,485
7544,325,313
7545,326,2159
7546,326,678
7547,326,284
7548,326,1559
7549,326,46
7550,326,1591
7551,326,1657
7552,326,385
7553,326,935
7554,326,41
7555,326,802
7556,326,837
7557,326,415
7558,326,1519
7559,326,1483
7560,326,934
7561,326,1148
7562,326,1310
7563,326,2164
7564,326,1936
7565,326,2432
7566,326,529
7567,326,830
7568,326,80
7569,326,2476
7570,326,1828
7571,326,1431
7572,326,9
7573,326,47
7574,326,1050
7575,326,1268
7576,326,531
7577,326,1349
7578,326,729
7579,327,37
7580,327,115
7581,327,1660
7582,327,149
7583,327,279
7584,327,74
7585,327,53
7586,327,107
7587,327,58
7588,327,313
7589,327,25
7590,327,96
7591,327,9
7592,327,67
7593,327,1347
7594,327,12
7595,327,470
7596,327,23
7597,327,0
7598,327,1877
7599,327,211
7600,327,1521
7601,327,55
7602,327,73
7603,327,41
7604,327,166
7605,327,1782
7606,327,520
7607,327,532
7608,327,10
7609,327,1401
7610,327,87
7611,327,15
7612,327,11
7613,327,29
7614,327,39
7615,327,178
7616,327,47
7617,327,268
7618,327,14
7619,327,158
7620,328,209
7621,328,341
7622,329,323
7623,329,2208
7624,329,341
7625,330,1840
7626,330,428
7627,330,98
7628,330,131
7629,330,0
7630,330,2587
7631,330,2019
7632,330,1980
7633,330,68
7634,330,1667
7635,330,103
7636,330,897
7637,330,6
7638,330,208
7639,330,99
7640,330,902
7641,330,375
7642,330,2049
7643,330,837
7644,330,1078
7645,330,138
7646,330,1268
7647,331,1268
7648,331,1756
7649,331,288
7650,332,1879
7651,332,385
7652,332,368
7653,332,147
7654,332,1976
7655,332,837
7656,333,507
7657,333,352
7658,333,0
7659,333,34
7660,333,53
7661,334,1087
7662,334,2688
7663,334,1268
7664,334,1802
7665,334,28
7666,334,510
7667,334,6
7668,334,1514
7669,334,223
7670,335,1268
7671,335,1007
7672,335,663
7673,335,246
7674,335,751
7675,336,1002
7676,336,1625
7677,336,170
7678,336,807
7679,336,1232
7680,336,94
7681,336,271
7682,336,298
7683,336,268
7684,336,60
7685,336,2481
7686,336,2011
7687,336,1516
7688,336,407
7689,336,1128
7690,336,1901
7691,336,1011
7692,336,519
7693,336,1029
7694,336,743
7695,336,1477
7696,337,323
7697,338,2504
7698,338,1552
7699,338,507
7700,339,2020
7701,339,311
7702,339,2636
7703,339,898
7704,339,930
7705,339,1087
7706,339,2342
7707,339,1696
7708,339,2495
7709,339,2689
7710,339,854
7711,339,2745
7712,339,2466
7713,340,1999
7714,340,1591
7715,341,2778
7716,341,1840
7717,341,1023
7718,341,887
7719,341,1851
7720,341,2541
7721,341,527
7722,341,712
7723,341,507
7724,341,1423
7725,341,8
7726,341,347
7727,341,1691
7728,341,1223
7729,341,542
7730,341,266
7731,341,188
7732,341,240
7733,341,1056
7734,341,1148
7735,341,657
7736,341,784
7737,341,835
7738,341,1340
7739,341,517
7740,341,524
7741,341,1227
7742,341,1678
7743,341,1774
7744,341,2041
7745,341,2594
7746,341,130
7747,341,1995
7748,341,2408
7749,341,393
7750,341,2535
7751,341,1545
7752,341,1228
7753,341,280
7754,341,1828
7755,341,1522
7756,341,447
7757,341,751
7758,341,79
7759,341,2819
7760,341,0
7761,341,1055
7762,341,1015
7763,341,2629
7764,341,2396
7765,341,1932
7766,341,2253
7767,341,2295
7768,341,1610
7769,341,174
7770,341,1399
7771,341,519
7772,341,1568
7773,341,1533
7774,341,750
7775,341,1307
7776,341,1299
7777,341,395
7778,341,409
7779,341,570
7780,341,1206
7781,341,219
7782,341,660
7783,341,1017
7784,341,92
7785,341,980
7786,341,974
7787,341,877
7788,341,746
7789,341,701
7790,341,810
7791,341,722
7792,341,607
7793,341,283
7794,341,1
7795,341,444
7796,341,296
7797,341,329
7798,341,328
7799,341,1982
7800,341,512
7801,341,6
7802,341,918
7803,342,2762
7804,342,602
7805,342,2167
7806,342,2594
7807,342,2747
7808,343,1756
7809,344,1747
7810,344,2740
7811,344,1706
7812,346,2670
7813,346,1515
7814,346,421
7815,346,315
7816,346,307
7817,346,171
7818,346,21
7819,346,502
7820,346,1930
7821,346,211
7822,346,196
7823,346,178
7824,346,145
7825,346,15
7826,346,47
7827,346,136
7828,346,11
7829,346,0
7830,346,2657
7831,347,341
7832,347,1568
7833,347,1400
7834,347,71
7835,348,2760
7836,348,799
7837,348,412
7838,348,137
7839,348,462
7840,348,203
7841,348,2375
7842,348,127
7843,348,2188
7844,348,255
7845,348,6
7846,348,74
7847,348,718
7848,348,899
7849,348,1268
7850,348,942
7851,348,920
7852,349,232
7853,350,8
7854,350,258
7855,350,1376
7856,350,674
7857,350,1477
7858,350,1211
7859,350,0
7860,350,2055
7861,350,2311
7862,350,1804
7863,350,1029
7864,350,287
7865,350,381
7866,350,115
7867,350,374
7868,351,361
7869,351,1387
7870,351,1271
7871,351,662
7872,351,2266
7873,351,529
7874,351,1192
7875,351,2186
7876,351,2626
7877,351,802
7878,351,456
7879,351,2650
7880,351,1268
7881,351,2193
7882,351,488
7883,351,1299
7884,351,1144
7885,351,620
7886,351,72
7887,351,283
7888,351,284
7889,351,707
7890,351,2340
7891,351,1678
7892,351,119
7893,351,2458
7894,351,434
7895,351,1355
7896,351,144
7897,351,253
7898,351,678
7899,351,388
7900,351,1468
7901,351,2775
7902,351,493
7903,352,887
7904,352,2592
7905,352,2267
7906,352,207
7907,352,4
7908,352,1073
7909,352,2587
7910,352,6
7911,352,743
7912,352,1635
7913,352,507
7914,352,1901
7915,352,1268
7916,352,2334
7917,352,196
7918,352,34
7919,352,958
7920,352,8
7921,352,13
7922,352,14
7923,352,46
7924,352,269
7925,352,72
7926,352,1817
7927,352,268
7928,352,650
7929,352,2612
7930,352,17
7931,352,729
7932,352,0
7933,352,1148
7934,352,1828
7935,352,421
7936,352,271
7937,352,1042
7938,352,1818
7939,352,2126
7940,353,1428
7941,353,1519
7942,353,864
7943,353,236
7944,353,906
7945,353,1691
7946,353,2243
7947,353,889
7948,353,1766
7949,353,692
7950,353,887
7951,354,66
7952,354,236
7953,354,99
7954,354,780
7955,354,2755
7956,354,1390
7957,354,483
7958,354,2764
7959,354,374
7960,354,796
7961,354,2667
7962,354,1086
7963,354,893
7964,354,1189
7965,354,97
7966,354,8
7967,354,1823
7968,354,2239
7969,354,360
7970,354,578
7971,354,2097
7972,354,138
7973,354,672
7974,354,110
7975,354,2334
7976,354,2343
7977,354,324
7978,354,219
7979,354,253
7980,354,410
7981,354,379
7982,354,356
7983,354,2821
7984,354,1308
7985,354,359
7986,354,674
7987,354,368
7988,354,112
7989,354,73
7990,354,638
7991,354,103
7992,354,1043
7993,354,643
7994,354,362
7995,354,2666
7996,354,36
7997,354,585
7998,354,1549
7999,354,1115
8000,354,1524
8001,354,622
8002,354,582
8003,354,662
8004,354,945
8005,354,277
8006,354,323
8007,354,365
8008,354,358
8009,354,276
8010,354,0
8011,354,920
8012,354,1695
8013,355,112
8014,356,359
8015,356,368
8016,356,354
8017,356,125
8018,356,1524
8019,356,360
8020,356,429
8021,356,2764
8022,356,2755
8023,356,597
8024,357,34
8025,357,327
8026,357,137
8027,357,2739
8028,357,190
8029,357,1178
8030,358,387
8031,358,586
8032,358,941
8033,358,1189
8034,358,796
8035,358,368
8036,358,374
8037,358,354
8038,358,125
8039,359,578
8040,359,0
8041,359,112
8042,359,73
8043,359,356
8044,360,570
8045,360,359
8046,360,531
8047,360,356
8048,360,112
8049,360,276
8050,360,46
8051,360,1189
8052,360,379
8053,360,103
8054,360,143
8055,360,67
